,date,price,sqft_lot,zipcode,quarter,lat,long
17619,2015-03-16,218500.0,8961.0,98002,1,47.7746,-122.158
17620,2015-03-16,1101000.0,4830.0,98116,1,47.5104,-121.787
17621,2015-03-16,436000.0,10200.0,98177,1,47.7015,-122.32
17622,2015-03-16,349000.0,50529.0,98042,1,47.6927,-122.395
17623,2015-03-16,535000.0,9000.0,98033,1,47.4115,-122.197
17624,2015-03-16,640000.0,1377.0,98112,1,47.3503,-122.039
17625,2015-03-16,319000.0,8344.0,98058,1,47.6792,-122.287
17626,2015-03-16,418000.0,8471.0,98038,1,47.63399999999999,-122.204
17627,2015-03-16,541100.0,9800.0,98072,1,47.7708,-122.335
17628,2015-03-16,645000.0,1023.0,98105,1,47.2583,-122.3
17629,2015-03-16,1300000.0,7936.0,98177,1,47.6821,-122.19
17630,2015-03-16,284000.0,21000.0,98166,1,47.6593,-122.394
17631,2015-03-16,1065000.0,8252.0,98075,1,47.5621,-122.283
17632,2015-03-16,310000.0,9013.0,98001,1,47.6655,-122.34
17633,2015-03-16,276500.0,6650.0,98168,1,47.6792,-122.303
17634,2015-03-16,325000.0,4007.0,98019,1,47.6962,-122.346
17635,2015-03-16,376000.0,2400.0,98118,1,47.5274,-122.281
17636,2015-03-16,275000.0,7800.0,98059,1,47.7681,-122.307
17637,2015-03-16,363000.0,20000.0,98001,1,47.3552,-122.063
17638,2015-03-16,605000.0,6120.0,98115,1,47.5908,-122.062
17639,2015-03-16,445000.0,7740.0,98148,1,47.4906,-121.775
17640,2015-03-16,915557.0,11536.0,98006,1,47.6718,-122.394
17641,2015-03-16,355000.0,4000.0,98001,1,47.6853,-122.286
17642,2015-03-16,1085000.0,11019.0,98040,1,47.6729,-122.38
17643,2015-03-16,350000.0,7921.0,98146,1,47.6581,-122.354
17644,2015-03-16,606000.0,6005.0,98072,1,47.753,-122.244
17645,2015-03-16,770000.0,3750.0,98103,1,47.3542,-122.181
17646,2015-03-16,390000.0,10030.0,98034,1,47.663,-122.402
17647,2015-03-16,525000.0,8136.0,98033,1,47.7052,-122.223
17648,2015-03-16,845000.0,2538.0,98102,1,47.7249,-122.024
17649,2015-03-16,589000.0,57599.0,98053,1,47.6567,-122.325
17650,2015-03-16,335620.0,15903.0,98038,1,47.5738,-122.017
17651,2015-03-16,466750.0,9139.0,98125,1,47.31800000000001,-122.391
17652,2015-03-16,449900.0,8266.0,98133,1,47.557,-122.365
17653,2015-03-16,259250.0,5904.0,98103,1,47.6854,-122.373
17654,2015-03-16,290000.0,7618.0,98198,1,47.7002,-122.192
17655,2015-03-16,784500.0,13906.0,98042,1,47.5523,-122.119
17656,2015-03-16,453000.0,3900.0,98052,1,47.5277,-122.184
17657,2015-03-16,410000.0,1269.0,98103,1,47.3573,-122.324
17658,2015-03-16,650000.0,6750.0,98004,1,47.3648,-122.046
17659,2015-03-16,223000.0,71191.0,98023,1,47.2495,-121.97
17660,2015-03-16,400000.0,12252.0,98074,1,47.6244,-122.326
17661,2015-03-16,490000.0,9750.0,98052,1,47.3833,-122.306
17662,2015-03-16,619500.0,5202.0,98033,1,47.6958,-122.357
17663,2015-03-16,550000.0,12527.0,98033,1,47.7504,-122.307
17664,2015-03-16,509007.0,7620.0,98177,1,47.258,-122.305
17665,2015-03-16,799000.0,94855.0,98072,1,47.664,-121.993
17666,2015-03-16,447000.0,3074.0,98072,1,47.637,-122.324
17667,2015-03-16,585000.0,10839.0,98029,1,47.6988,-122.313
17668,2015-03-16,530000.0,9605.0,98052,1,47.701,-122.199
17669,2015-03-16,175000.0,8415.0,98188,1,47.7042,-122.187
17670,2015-03-16,818000.0,8001.0,98006,1,47.5584,-122.137
17671,2015-03-16,595500.0,6537.0,98065,1,47.6358,-122.026
17672,2015-03-16,345000.0,2700.0,98144,1,47.7037,-122.24
17673,2015-03-16,433000.0,7200.0,98166,1,47.4014,-122.186
17674,2015-03-16,385000.0,4000.0,98108,1,47.6733,-122.296
17675,2015-03-16,320000.0,10132.0,98059,1,47.7362,-122.29
17676,2015-03-16,285000.0,6533.0,98055,1,47.6276,-122.037
17677,2015-03-16,208000.0,7314.0,98002,1,47.5353,-121.897
17678,2015-03-16,370000.0,,98103,1,47.6404,-122.408
17679,2015-03-16,1218000.0,4750.0,98116,1,47.7612,-122.381
17680,2015-03-16,215000.0,2521.0,98038,1,47.5926,-122.3
17681,2015-03-16,320000.0,7047.0,98038,1,47.5416,-121.869
17682,2015-03-17,510000.0,6480.0,98199,1,47.4834,-122.001
17683,2015-03-17,265000.0,9458.0,98155,1,47.648,-122.118
17684,2015-03-17,559000.0,4500.0,98053,1,47.4565,-122.35
17685,2015-03-17,510000.0,6240.0,98136,1,47.5123,-122.197
17686,2015-03-17,280000.0,4818.0,98092,1,47.7743,-122.388
17687,2015-03-17,630000.0,2200.0,98107,1,47.6824,-122.036
17688,2015-03-17,900000.0,3672.0,98105,1,47.5695,-121.992
17689,2015-03-17,278000.0,8712.0,98032,1,47.5529,-122.027
17690,2015-03-17,397000.0,9542.0,98198,1,47.6903,-122.213
17691,2015-03-17,197500.0,8860.0,98055,1,47.3304,-122.13
17692,2015-03-17,474500.0,3600.0,98144,1,47.5395,-122.188
17693,2015-03-17,740000.0,26136.0,98005,1,47.3518,-122.057
17694,2015-03-17,399950.0,5100.0,98038,1,47.3492,-122.034
17695,2015-03-17,281000.0,9826.0,98023,1,47.3522,-122.059
17696,2015-03-17,801501.0,13500.0,98007,1,47.7133,-122.367
17697,2015-03-17,325000.0,7700.0,98055,1,47.556,-122.376
17698,2015-03-17,1580000.0,20031.0,98040,1,47.3516,-122.057
17699,2015-03-17,1400000.0,5508.0,98105,1,47.5968,-122.015
17700,2015-03-17,544950.0,7371.0,98008,1,47.4022,-122.166
17701,2015-03-17,558000.0,4601.0,98053,1,47.619,-122.064
17702,2015-03-17,324500.0,11340.0,98023,1,47.5402,-122.365
17703,2015-03-17,246000.0,7110.0,98030,1,47.5745,-122.113
17704,2015-03-17,306000.0,5702.0,98042,1,47.7366,-122.302
17705,2015-03-17,261500.0,3600.0,98144,1,47.6481,-122.061
17706,2015-03-17,962000.0,20100.0,98006,1,47.3616,-122.089
17707,2015-03-17,780000.0,9773.0,98006,1,47.4243,-122.097
17708,2015-03-17,450000.0,67756.0,98077,1,47.4318,-122.181
17709,2015-03-17,286000.0,4226.0,98042,1,47.6496,-122.413
17710,2015-03-17,420000.0,7506.0,98155,1,47.3185,-122.259
17711,2015-03-17,515000.0,1249.0,98105,1,47.6035,-122.285
17712,2015-03-17,105000.0,18109.0,98042,1,47.4462,-122.359
17713,2015-03-17,234900.0,8000.0,98146,1,47.5666,-122.132
17714,2015-03-17,890000.0,5000.0,98107,1,47.3467,-122.296
17715,2015-03-17,305000.0,,98014,1,47.585,-122.051
17716,2015-03-17,356000.0,2366.0,98107,1,47.5035,-122.384
17717,2015-03-17,270000.0,9990.0,98003,1,47.2942,-122.226
17718,2015-03-17,295000.0,8000.0,98055,1,47.4904,-122.158
17719,2015-03-17,310000.0,8100.0,98198,1,47.534,-122.161
17720,2015-03-17,190000.0,3101.0,98118,1,47.7033,-122.322
17721,2015-03-17,925000.0,10034.0,98052,1,47.6838,-122.4
17722,2015-03-17,510000.0,4500.0,98122,1,47.3061,-122.361
17723,2015-03-17,1088000.0,8142.0,98056,1,47.617,-122.288
17724,2015-03-17,230500.0,8853.0,98166,1,47.5922,-122.297
17725,2015-03-17,344950.0,6712.0,98034,1,47.6843,-122.341
17726,2015-03-17,670000.0,9310.0,98008,1,47.401,-122.135
17727,2015-03-17,680000.0,9202.0,98052,1,47.7614,-122.015
17728,2015-03-17,487500.0,1988.0,98199,1,47.5984,-122.147
17729,2015-03-17,330000.0,6320.0,98092,1,47.5566,-122.278
17730,2015-03-17,1084500.0,5000.0,98105,1,47.6426,-122.403
17731,2015-03-17,632000.0,7521.0,98011,1,47.7103,-122.232
17732,2015-03-17,216000.0,8000.0,98001,1,47.6086,-122.294
17733,2015-03-17,427000.0,5111.0,98115,1,47.6949,-122.21
17734,2015-03-17,327000.0,3825.0,98042,1,47.6756,-122.306
17735,2015-03-17,730000.0,7930.0,98033,1,47.5622,-122.319
17736,2015-03-17,414999.0,10098.0,98034,1,47.3118,-122.34
17737,2015-03-17,1350000.0,10296.0,98004,1,47.716,-122.307
17738,2015-03-17,760000.0,15022.0,98166,1,47.5076,-122.173
17739,2015-03-17,468000.0,7697.0,98177,1,47.6932,-122.346
17740,2015-03-17,430000.0,7316.0,98133,1,47.527,-122.383
17741,2015-03-17,870000.0,10079.0,98011,1,47.6484,-122.081
17742,2015-03-17,1290000.0,290980.0,98034,1,47.6051,-122.289
17743,2015-03-17,382888.0,2380.0,98115,1,47.7759,-122.08
17744,2015-03-17,1898000.0,4334.0,98074,1,47.3417,-122.182
17745,2015-03-17,420000.0,6000.0,98118,1,47.3593,-122.051
17746,2015-03-17,236000.0,7647.0,98003,1,47.6205,-122.102
17747,2015-03-17,858450.0,9751.0,98074,1,47.4969,-122.178
17748,2015-03-17,339000.0,6000.0,98178,1,47.5444,-122.165
17749,2015-03-17,500000.0,9360.0,98058,1,47.556,-122.395
17750,2015-03-17,300000.0,5701.0,98030,1,47.3684,-122.073
17751,2015-03-17,380000.0,8147.0,98155,1,47.3701,-122.078
17752,2015-03-17,370000.0,4960.0,98115,1,47.7648,-122.112
17753,2015-03-17,363000.0,8136.0,98106,1,47.3318,-122.34
17754,2015-03-17,480000.0,7860.0,98008,1,47.6703,-122.15
17755,2015-03-17,525000.0,,98117,1,47.5284,-122.391
17756,2015-03-17,372400.0,11937.0,98031,1,47.5487,-122.126
17757,2015-03-17,1550000.0,5000.0,98105,1,47.4492,-122.116
17758,2015-03-17,175000.0,6600.0,98168,1,47.5168,-122.285
17759,2015-03-17,225000.0,15701.0,98188,1,47.4828,-122.191
17760,2015-03-17,627800.0,12044.0,98074,1,47.5692,-122.295
17761,2015-03-17,340000.0,5829.0,98103,1,47.4449,-122.129
17762,2015-03-17,425000.0,12412.0,98166,1,47.5236,-122.348
17763,2015-03-17,940000.0,9231.0,98052,1,47.7605,-122.085
17764,2015-03-17,389950.0,8140.0,98030,1,47.7605,-122.085
17765,2015-03-17,1675000.0,19080.0,98004,1,47.7488,-122.304
17766,2015-03-17,552700.0,2800.0,98119,1,47.6881,-122.367
17767,2015-03-17,475000.0,2554.0,98118,1,47.7087,-122.276
17768,2015-03-17,222000.0,,98002,1,47.432,-122.328
17769,2015-03-17,200000.0,213008.0,98024,1,47.68600000000001,-122.172
17770,2015-03-17,860000.0,4190.0,98122,1,47.5403,-122.168
17771,2015-03-17,379900.0,5071.0,98038,1,47.3811,-122.317
17772,2015-03-17,410000.0,5258.0,98056,1,47.4825,-122.164
17773,2015-03-17,580000.0,13700.0,98166,1,47.6824,-122.301
17774,2015-03-17,288000.0,7313.0,98055,1,47.6588,-122.403
17775,2015-03-17,345000.0,7168.0,98055,1,47.5822,-122.295
17776,2015-03-17,560000.0,5710.0,98065,1,47.6582,-122.28
17777,2015-03-18,515000.0,6967.0,98011,1,47.5467,-122.365
17778,2015-03-18,403000.0,6879.0,98155,1,47.6163,-122.219
17779,2015-03-18,352000.0,8680.0,98178,1,47.5714,-122.38
17780,2015-03-18,561000.0,5277.0,98053,1,47.5373,-122.39
17781,2015-03-18,245000.0,6187.0,98031,1,47.6566,-122.36
17782,2015-03-18,545000.0,5030.0,98118,1,47.4206,-122.324
17783,2015-03-18,447500.0,5100.0,98103,1,47.7148,-122.212
17784,2015-03-18,431000.0,2752.0,98052,1,47.3715,-122.16
17785,2015-03-18,349900.0,8796.0,98198,1,47.6736,-122.176
17786,2015-03-18,355000.0,9268.0,98092,1,47.54,-122.27
17787,2015-03-18,361550.0,257875.0,98059,1,47.661,-122.396
17788,2015-03-18,677790.0,4213.0,98117,1,47.4507,-122.12
17789,2015-03-18,438000.0,6380.0,98115,1,47.7469,-122.321
17790,2015-03-18,886000.0,6000.0,98199,1,47.3764,-122.119
17791,2015-03-18,550000.0,40164.0,98031,1,47.6373,-122.3
17792,2015-03-18,200450.0,9130.0,98188,1,47.3251,-122.186
17793,2015-03-18,280500.0,6988.0,98148,1,47.7552,-122.276
17794,2015-03-18,170000.0,6750.0,98178,1,47.684,-122.386
17795,2015-03-18,660000.0,12615.0,98033,1,47.6976,-122.283
17796,2015-03-18,2152500.0,6214.0,98199,1,47.3221,-122.322
17797,2015-03-18,700000.0,3000.0,98105,1,47.3864,-122.312
17798,2015-03-18,620000.0,10587.0,98034,1,47.4978,-122.115
17799,2015-03-18,178000.0,11163.0,98092,1,47.338,-122.258
17800,2015-03-18,655000.0,11306.0,98065,1,47.2584,-122.124
17801,2015-03-18,612000.0,14040.0,98178,1,47.6576,-122.348
17802,2015-03-18,205000.0,5100.0,98108,1,47.5763,-122.154
17803,2015-03-18,285000.0,9736.0,98001,1,47.6693,-122.333
17804,2015-03-18,689000.0,7350.0,98029,1,47.4718,-122.009
17805,2015-03-18,300000.0,,98118,1,47.5734,-122.153
17806,2015-03-18,654500.0,5000.0,98115,1,47.5346,-121.875
17807,2015-03-18,740000.0,7520.0,98056,1,47.5267,-122.032
17808,2015-03-18,369500.0,20700.0,98024,1,47.6827,-122.298
17809,2015-03-18,472500.0,8536.0,98033,1,47.3016,-122.342
17810,2015-03-18,760000.0,3995.0,98136,1,47.4842,-122.117
17811,2015-03-18,420550.0,8100.0,98155,1,47.2787,-122.205
17812,2015-03-18,255000.0,8450.0,98188,1,47.6291,-122.093
17813,2015-03-18,460000.0,7350.0,98034,1,47.6927,-122.206
17814,2015-03-18,225500.0,,98042,1,47.3872,-122.154
17815,2015-03-18,235000.0,7670.0,98022,1,47.6398,-122.306
17816,2015-03-18,845000.0,19487.0,98075,1,47.6315,-122.103
17817,2015-03-18,287000.0,6350.0,98106,1,47.5056,-121.77
17818,2015-03-18,470000.0,,98011,1,47.5711,-122.391
17819,2015-03-18,780000.0,4800.0,98103,1,47.2064,-121.988
17820,2015-03-18,326000.0,7440.0,98155,1,47.4307,-122.334
17821,2015-03-18,599950.0,7910.0,98146,1,47.6308,-122.302
17822,2015-03-18,491000.0,7800.0,98008,1,47.7752,-122.198
17823,2015-03-18,590000.0,58370.0,98053,1,47.6842,-122.357
17824,2015-03-18,715000.0,4977.0,98118,1,47.7753,-122.353
17825,2015-03-18,268300.0,9000.0,98028,1,47.2069,-122.024
17826,2015-03-18,285000.0,22072.0,98042,1,47.4727,-122.298
17827,2015-03-18,460000.0,5000.0,98117,1,47.5541,-122.106
17828,2015-03-18,452000.0,13315.0,98003,1,47.5513,-122.162
17829,2015-03-18,525000.0,16697.0,98052,1,47.6758,-122.386
17830,2015-03-18,555000.0,4800.0,98117,1,47.7419,-122.073
17831,2015-03-18,268000.0,8134.0,98031,1,47.6095,-122.296
17832,2015-03-18,380500.0,1348.0,98103,1,47.5945,-122.291
17833,2015-03-18,465000.0,8862.0,98011,1,47.5325,-121.856
17834,2015-03-18,247500.0,72309.0,98006,1,47.6932,-122.3
17835,2015-03-18,370000.0,,98155,1,47.381,-122.056
17836,2015-03-18,285000.0,7117.0,98028,1,47.3718,-122.182
17837,2015-03-18,232000.0,,98042,1,47.5672,-122.09
17838,2015-03-18,529500.0,905.0,98116,1,47.5455,-122.214
17839,2015-03-18,685000.0,10125.0,98155,1,47.4229,-122.153
17840,2015-03-18,415250.0,7550.0,98133,1,47.3608,-122.083
17841,2015-03-18,566000.0,6294.0,98052,1,47.4928,-122.239
17842,2015-03-18,450000.0,13071.0,98023,1,47.6648,-122.204
17843,2015-03-18,380000.0,6047.0,98038,1,47.5387,-122.277
17844,2015-03-18,399000.0,7355.0,98059,1,47.677,-122.33
17845,2015-03-18,760000.0,4031.0,98033,1,47.4881,-122.204
17846,2015-03-18,305000.0,6600.0,98038,1,47.6458,-122.306
17847,2015-03-18,413000.0,8711.0,98011,1,47.3834,-122.215
17848,2015-03-18,1062500.0,6000.0,98112,1,47.7705,-122.26
17849,2015-03-18,334000.0,8367.0,98115,1,47.7604,-122.356
17850,2015-03-18,314000.0,9600.0,98059,1,47.6508,-122.373
17851,2015-03-18,153500.0,4810.0,98118,1,47.5898,-122.052
17852,2015-03-18,353500.0,4650.0,98031,1,47.5898,-122.052
17853,2015-03-18,329000.0,9126.0,98059,1,47.2667,-122.216
17854,2015-03-18,850000.0,10809.0,98006,1,47.5701,-122.124
17855,2015-03-18,459000.0,1107.0,98119,1,47.7081,-122.374
17856,2015-03-18,495000.0,20280.0,98072,1,47.715,-122.282
17857,2015-03-18,433000.0,8565.0,98028,1,47.3149,-122.378
17858,2015-03-18,426000.0,2500.0,98117,1,47.6732,-122.4
17859,2015-03-18,551000.0,6348.0,98103,1,47.5073,-122.239
17860,2015-03-18,245000.0,10416.0,98146,1,47.7341,-122.242
17861,2015-03-18,2650000.0,,98033,1,47.6892,-122.306
17862,2015-03-18,1017000.0,2216.0,98033,1,47.4991,-121.783
17863,2015-03-18,444900.0,7448.0,98042,1,47.6194,-122.026
17864,2015-03-18,675000.0,3615.0,98103,1,47.5663,-122.379
17865,2015-03-18,690000.0,16300.0,98034,1,47.7671,-122.334
17866,2015-03-18,400000.0,2692.0,98034,1,47.6599,-122.146
17867,2015-03-18,401000.0,1333.0,98103,1,47.5372,-122.289
17868,2015-03-18,673000.0,2875.0,98116,1,47.7391,-121.982
17869,2015-03-18,425000.0,8400.0,98034,1,47.3732,-122.179
17870,2015-03-18,209950.0,9600.0,98042,1,47.4881,-122.281
17871,2015-03-18,220000.0,7742.0,98031,1,47.4562,-122.33
17872,2015-03-19,659000.0,24931.0,98075,1,47.6654,-122.142
17873,2015-03-19,299000.0,6200.0,98118,1,47.4752,-121.757
17874,2015-03-19,739000.0,5160.0,98112,1,47.7077,-121.914
17875,2015-03-19,414500.0,9450.0,98034,1,47.6862,-122.31
17876,2015-03-19,464950.0,19800.0,98146,1,47.57899999999999,-122.294
17877,2015-03-19,1038000.0,8904.0,98040,1,47.2138,-121.982
17878,2015-03-19,725000.0,218506.0,98092,1,47.5889,-122.389
17879,2015-03-19,157500.0,27008.0,98178,1,47.6733,-122.358
17880,2015-03-19,250000.0,7882.0,98198,1,47.5478,-122.377
17881,2015-03-19,594000.0,8000.0,98007,1,47.717,-122.163
17882,2015-03-19,390000.0,8147.0,98125,1,47.6366,-122.118
17883,2015-03-19,518000.0,9910.0,98059,1,47.691,-122.309
17884,2015-03-19,287000.0,8722.0,98022,1,47.5289,-122.03
17885,2015-03-19,290000.0,6265.0,98038,1,47.6811,-122.318
17886,2015-03-19,505000.0,5460.0,98034,1,47.496,-122.186
17887,2015-03-19,180000.0,6000.0,98178,1,47.5292,-122.376
17888,2015-03-19,350000.0,273556.0,98042,1,47.5596,-122.022
17889,2015-03-19,1500000.0,11500.0,98040,1,47.5355,-122.39
17890,2015-03-19,402500.0,3504.0,98144,1,47.7622,-122.302
17891,2015-03-19,655000.0,1851.0,98119,1,47.631,-122.052
17892,2015-03-19,235000.0,6978.0,98002,1,47.5121,-122.375
17893,2015-03-19,379000.0,10320.0,98034,1,47.3758,-122.425
17894,2015-03-19,471000.0,10123.0,98011,1,47.6881,-122.313
17895,2015-03-19,225205.0,7220.0,98030,1,47.4969,-122.376
17896,2015-03-19,190848.0,7904.0,98001,1,47.5487,-122.391
17897,2015-03-19,1242500.0,8500.0,98006,1,47.7235,-122.039
17898,2015-03-19,468000.0,20682.0,98019,1,47.7005,-122.352
17899,2015-03-19,815000.0,2186.0,98033,1,47.6304,-122.236
17900,2015-03-19,1250000.0,7200.0,98112,1,47.6828,-122.207
17901,2015-03-19,480000.0,4220.0,98053,1,47.3687,-122.085
17902,2015-03-19,260000.0,10000.0,98092,1,47.70399999999999,-122.245
17903,2015-03-19,563950.0,4750.0,98059,1,47.5803,-122.227
17904,2015-03-19,265000.0,8158.0,98198,1,47.5477,-122.215
17905,2015-03-19,442500.0,7092.0,98133,1,47.6938,-122.312
17906,2015-03-19,925500.0,5200.0,98136,1,47.3304,-122.304
17907,2015-03-19,300000.0,8352.0,98056,1,47.761,-122.214
17908,2015-03-19,578888.0,4000.0,98103,1,47.6962,-122.321
17909,2015-03-19,191000.0,5000.0,98056,1,47.4193,-122.444
17910,2015-03-19,299800.0,2814.0,98126,1,47.6847,-122.372
17911,2015-03-19,565000.0,8378.0,98028,1,47.3735,-122.156
17912,2015-03-19,1452000.0,3128.0,98075,1,47.7228,-122.357
17913,2015-03-19,649950.0,8240.0,98125,1,47.4864,-122.316
17914,2015-03-19,705000.0,1321.0,98107,1,47.4515,-122.368
17915,2015-03-19,699000.0,36817.0,98072,1,47.3112,-122.378
17916,2015-03-19,500000.0,2575.0,98027,1,47.6385,-122.167
17917,2015-03-19,259950.0,649.0,98106,1,47.5998,-122.312
17918,2015-03-19,304500.0,942.0,98027,1,47.4764,-122.269
17919,2015-03-19,410000.0,8424.0,98059,1,47.6162,-122.288
17920,2015-03-19,235000.0,9529.0,98198,1,47.3583,-121.922
17921,2015-03-19,870000.0,11000.0,98004,1,47.5048,-122.155
17922,2015-03-19,210000.0,4961.0,98042,1,47.4907,-122.336
17923,2015-03-19,860000.0,55321.0,98074,1,47.6896,-122.374
17924,2015-03-19,378000.0,8404.0,98058,1,47.6526,-122.342
17925,2015-03-19,680000.0,,98116,1,47.7707,-122.123
17926,2015-03-19,340000.0,19785.0,98031,1,47.7289,-122.337
17927,2015-03-19,355000.0,6000.0,98178,1,47.5506,-122.276
17928,2015-03-19,508300.0,5969.0,98115,1,47.5322,-121.851
17929,2015-03-19,499950.0,20067.0,98168,1,47.7293,-122.343
17930,2015-03-19,623000.0,21804.0,98034,1,47.61600000000001,-122.239
17931,2015-03-19,688888.0,9825.0,98027,1,47.6846,-122.317
17932,2015-03-19,374900.0,8500.0,98032,1,47.6868,-122.308
17933,2015-03-19,299950.0,5200.0,98126,1,47.3071,-122.381
17934,2015-03-19,435000.0,2684.0,98072,1,47.4583,-122.353
17935,2015-03-19,770000.0,7200.0,98040,1,47.6501,-122.405
17936,2015-03-19,460000.0,9135.0,98011,1,47.3692,-122.047
17937,2015-03-19,246500.0,11530.0,98198,1,47.4095,-122.296
17938,2015-03-19,240000.0,7373.0,98092,1,47.6766,-122.186
17939,2015-03-19,355000.0,5965.0,98125,1,47.5745,-122.017
17940,2015-03-19,580000.0,10633.0,98125,1,47.5641,-122.012
17941,2015-03-19,685000.0,8955.0,98033,1,47.5513,-122.135
17942,2015-03-19,408000.0,35362.0,98042,1,47.6583,-122.362
17943,2015-03-2,319900.0,7580.0,98092,1,47.4433,-122.444
17944,2015-03-2,1288000.0,11358.0,98040,1,47.6199,-122.3
17945,2015-03-2,489000.0,5217.0,98115,1,47.7279,-121.967
17946,2015-03-2,449000.0,54450.0,98027,1,47.5281,-122.362
17947,2015-03-2,395900.0,8706.0,98155,1,47.7347,-122.302
17948,2015-03-2,470000.0,11658.0,98056,1,47.6539,-122.329
17949,2015-03-2,830200.0,4990.0,98199,1,47.4,-122.027
17950,2015-03-2,520000.0,7357.0,98034,1,47.4719,-122.191
17951,2015-03-2,386000.0,6079.0,98030,1,47.5378,-122.17
17952,2015-03-2,1125000.0,13394.0,98033,1,47.5882,-122.295
17953,2015-03-2,234975.0,8073.0,98092,1,47.4887,-122.192
17954,2015-03-2,325000.0,9000.0,98133,1,47.525,-122.366
17955,2015-03-2,372500.0,8648.0,98133,1,47.6639,-122.399
17956,2015-03-2,852000.0,7328.0,98118,1,47.6644,-122.293
17957,2015-03-2,500000.0,2162.0,98118,1,47.4701,-122.364
17958,2015-03-2,791000.0,4800.0,98103,1,47.6559,-122.344
17959,2015-03-2,569999.0,13880.0,98038,1,47.3027,-122.376
17960,2015-03-2,475000.0,6600.0,98058,1,47.5468,-122.267
17961,2015-03-2,478000.0,7107.0,98052,1,47.3999,-122.301
17962,2015-03-2,627250.0,10677.0,98011,1,47.5322,-122.056
17963,2015-03-2,545000.0,6200.0,98136,1,47.749,-122.083
17964,2015-03-2,963990.0,6364.0,98053,1,47.379,-122.29
17965,2015-03-2,450500.0,9384.0,98133,1,47.7431,-122.336
17966,2015-03-2,295000.0,4125.0,98106,1,47.7633,-122.315
17967,2015-03-2,602000.0,7376.0,98029,1,47.699,-122.167
17968,2015-03-2,595000.0,6750.0,98028,1,47.3532,-122.306
17969,2015-03-2,400000.0,5240.0,98038,1,47.3076,-122.101
17970,2015-03-2,480000.0,7966.0,98011,1,47.6273,-122.034
17971,2015-03-2,562200.0,5250.0,98117,1,47.5539,-122.3
17972,2015-03-2,450000.0,9488.0,98056,1,47.435,-122.107
17973,2015-03-2,707500.0,2555.0,98109,1,47.6038,-122.122
17974,2015-03-2,650000.0,37042.0,98077,1,47.5209,-122.28
17975,2015-03-2,432250.0,6232.0,98029,1,47.7292,-122.212
17976,2015-03-2,409000.0,12651.0,98001,1,47.7267,-122.226
17977,2015-03-2,365000.0,4510.0,98031,1,47.4759,-122.299
17978,2015-03-2,475000.0,,98065,1,47.6516,-122.337
17979,2015-03-2,750000.0,9525.0,98040,1,47.535,-122.056
17980,2015-03-2,400000.0,9620.0,98023,1,47.5648,-122.21
17981,2015-03-2,295000.0,7800.0,98023,1,47.567,-122.38
17982,2015-03-2,752875.0,72309.0,98072,1,47.6084,-122.136
17983,2015-03-2,352000.0,6650.0,98168,1,47.5092,-122.362
17984,2015-03-2,410000.0,7500.0,98133,1,47.7127,-122.296
17985,2015-03-2,680000.0,6581.0,98133,1,47.4881,-122.143
17986,2015-03-2,715000.0,7276.0,98117,1,47.3293,-122.205
17987,2015-03-2,193000.0,6774.0,98002,1,47.774,-122.348
17988,2015-03-2,410000.0,4740.0,98122,1,47.5432,-122.293
17989,2015-03-2,303000.0,873.0,98133,1,47.7703,-122.193
17990,2015-03-2,265000.0,10160.0,98022,1,47.6761,-122.384
17991,2015-03-2,1225000.0,4320.0,98112,1,47.5357,-122.365
17992,2015-03-2,500000.0,36680.0,98027,1,47.6861,-122.103
17993,2015-03-2,428000.0,15000.0,98038,1,47.7383,-121.955
17994,2015-03-2,448500.0,7943.0,98028,1,47.7205,-122.323
17995,2015-03-2,552900.0,18900.0,98001,1,47.6275,-122.315
17996,2015-03-2,325000.0,13950.0,98030,1,47.3958,-122.189
17997,2015-03-2,415000.0,6000.0,98199,1,47.6304,-121.988
17998,2015-03-2,420000.0,20000.0,98058,1,47.4514,-122.187
17999,2015-03-2,491150.0,3971.0,98053,1,47.717,-122.101
18000,2015-03-2,1998000.0,920423.0,98065,1,47.2057,-122.003
18001,2015-03-2,249950.0,10530.0,98030,1,47.7379,-122.289
18002,2015-03-2,453000.0,,98001,1,47.6798,-122.385
18003,2015-03-2,556300.0,7140.0,98008,1,47.6038,-122.303
18004,2015-03-2,810000.0,3300.0,98102,1,47.5549,-122.211
18005,2015-03-2,270000.0,7410.0,98058,1,47.61600000000001,-122.218
18006,2015-03-2,1050000.0,29982.0,98166,1,47.4905,-122.206
18007,2015-03-21,217000.0,5200.0,98042,1,47.67100000000001,-122.269
18008,2015-03-21,365000.0,8649.0,98056,1,47.4845,-122.335
18009,2015-03-21,670000.0,5155.0,98075,1,47.3459,-122.326
18010,2015-03-21,665000.0,8149.0,98006,1,47.6177,-122.308
18011,2015-03-21,871000.0,8536.0,98006,1,47.6575,-122.346
18012,2015-03-21,480000.0,11200.0,98011,1,47.5589,-122.295
18013,2015-03-21,462000.0,6958.0,98034,1,47.7298,-122.342
18014,2015-03-21,645000.0,5978.0,98074,1,47.534,-122.173
18015,2015-03-21,609000.0,23870.0,98155,1,47.6926,-122.186
18016,2015-03-21,480000.0,3000.0,98115,1,47.3817,-122.206
18017,2015-03-21,230000.0,9639.0,98001,1,47.731,-122.301
18018,2015-03-21,503000.0,2500.0,98107,1,47.4964,-122.353
